link_id,tmc_corridor_name,tmc_road_sequence,tmc,link_type_name,from_node_id,to_node_id,geometry,link_type_code,FT,AT,nlanes,link_distance_VDF,free_speed,capacity,k_critical,v_congestion_cutoff,AM_Volume,AM_speed_BPR,AM_speed_QVDF,AM_t0,AM_t3,AM_P, AM_D,AM_DC_ratio,AM_mu,MD_Volume,MD_speed_BPR,MD_speed_QVDF,MD_t0,MD_t3,MD_P, MD_D,MD_DC_ratio,MD_mu,PM_Volume,PM_speed_BPR,PM_speed_QVDF,PM_t0,PM_t3,PM_P, PM_D,PM_DC_ratio,PM_mu,vh06,vh07,vh08,vh09,vh10,vh11,vh12,vh13,vh14,vh15,vh16,vh17,vh18,vh19,vrh06,vrh07,vrh08,vrh09,vrh10,vrh11,vrh12,vrh13,vrh14,vrh15,vrh16,vrh17,vrh18,vrh19,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,vr06:00,vr06:15,vr06:30,vr06:45,vr07:00,vr07:15,vr07:30,vr07:45,vr08:00,vr08:15,vr08:30,vr08:45,vr09:00,vr09:15,vr09:30,vr09:45,vr10:00,vr10:15,vr10:30,vr10:45,vr11:00,vr11:15,vr11:30,vr11:45,vr12:00,vr12:15,vr12:30,vr12:45,vr13:00,vr13:15,vr13:30,vr13:45,vr14:00,vr14:15,vr14:30,vr14:45,vr15:00,vr15:15,vr15:30,vr15:45,vr16:00,vr16:15,vr16:30,vr16:45,vr17:00,vr17:15,vr17:30,vr17:45,vr18:00,vr18:15,vr18:30,vr18:45,vr19:00,vr19:15,vr19:30,vr19:45,
201605AB,,-1,,,202476,202480,"LINESTRING (-112.407707 33.696655, -112.407700 33.712998)",,4,3,0,1.126390,40.000000,500.000000,45.000000,34.000000,5.245806,39.999933, 39.999484,7.749988,7.750012, 0.000024,0.931306,0.001863,34.000000, 5.245806,39.999933, 39.999484,7.749988,7.750012, 0.000024,0.931306,0.001863,34.000000, 5.245806,39.999933, 39.999484,7.749988,7.750012, 0.000024,0.931306,0.001863,34.000000, 40.000,39.500,40.000,40.000,39.999,39.999,39.499,39.999,40.000,38.509,35.470,35.958,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.999,39.999,39.999,39.999,39.999,39.999,39.999,39.999,33.999,39.999,39.999,39.999,39.999,39.999,39.999,40.000,40.000,40.000,40.000,39.187,38.373,37.560,36.747,35.933,35.120,34.306,28.480,34.530,36.353,38.177,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.838,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201605BA,,-1,,,202480,202476,"LINESTRING (-112.410906 33.713000, -112.410913 33.696657)",,4,3,0,1.126390,40.000000,500.000000,45.000000,34.000000,5.246458,39.999933, 39.999484,7.749988,7.750012, 0.000024,0.931422,0.001863,34.000000, 5.246458,39.999933, 39.999484,7.749988,7.750012, 0.000024,0.931422,0.001863,34.000000, 5.246458,39.999933, 39.999484,7.749988,7.750012, 0.000024,0.931422,0.001863,34.000000, 40.000,39.500,40.000,40.000,39.999,39.999,39.499,39.999,40.000,39.091,37.191,37.358,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.999,39.999,39.999,39.999,39.999,39.999,39.999,39.999,33.999,39.999,39.999,39.999,39.999,39.999,39.999,40.000,40.000,40.000,40.000,39.504,39.008,38.512,38.016,37.520,37.024,36.528,30.465,36.828,37.885,38.943,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.896,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201606AB,US-60-EASTBOUND,2,115-04405,,202796,202809,"LINESTRING (-112.424242 33.694542, -112.413004 33.685613)",,2,3,0,0.893240,46.000000,900.000000,45.000000,39.099998,456.580170,45.944986, 45.509945,7.740263,7.759737, 0.019474,88.119973,0.097911,39.099998, 456.580170,45.944986, 45.509945,7.740263,7.759737, 0.019474,88.119973,0.097911,39.099998, 456.580170,45.944986, 45.509945,7.740263,7.759737, 0.019474,88.119973,0.097911,39.099998, 45.871,45.032,45.786,45.848,45.517,45.186,44.357,45.283,45.748,44.021,38.339,38.179,46.000,46.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.981,0.976,1.000,1.000,46.000,45.930,45.859,45.789,45.718,45.648,45.578,38.648,45.605,45.704,45.802,45.901,46.000,45.917,45.834,45.752,45.669,45.586,45.503,45.420,45.337,45.255,45.172,45.089,45.006,44.923,37.886,44.954,45.070,45.187,45.303,45.419,45.535,45.651,45.768,45.884,46.000,44.921,43.841,42.762,41.683,40.603,39.524,35.954,26.380,35.954,40.232,43.116,46.000,46.000,46.000,46.000,46.000,46.000,46.000,46.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.988,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.969,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.920,0.675,0.920,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201606BA,US-60-WESTBOUND,15,115+05201,,202809,202796,"LINESTRING (-112.411010 33.688123, -112.422248 33.697052)",,2,3,0,0.893240,46.000000,900.000000,45.000000,39.099998,432.018071,45.949902, 45.756138,7.745181,7.754819, 0.009639,58.193050,0.064659,39.099998, 432.018071,45.949902, 45.756138,7.745181,7.754819, 0.009639,58.193050,0.064659,39.099998, 432.018071,45.949902, 45.756138,7.745181,7.754819, 0.009639,58.193050,0.064659,39.099998, 45.936,45.230,45.894,45.916,45.733,45.550,44.841,45.604,45.861,43.788,38.491,38.426,46.000,46.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.984,0.983,1.000,1.000,46.000,45.965,45.930,45.895,45.860,45.825,45.790,38.875,45.804,45.853,45.902,45.951,46.000,45.954,45.908,45.863,45.817,45.771,45.725,45.680,45.634,45.588,45.542,45.497,45.451,45.405,38.503,45.422,45.486,45.550,45.615,45.679,45.743,45.807,45.872,45.936,46.000,44.793,43.587,42.380,41.173,39.967,44.755,34.378,30.306,34.378,44.755,41.984,46.000,46.000,46.000,46.000,46.000,46.000,46.000,46.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.985,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.879,0.775,0.879,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201607AB,,-1,,,619,202480,"LINESTRING (-112.395105 33.712100, -112.409022 33.714577)",,9,3,0,0.819570,20.000000,99999.000000,45.000000,17.000000,0.889540,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.035094,0.000000,17.000000, 0.889540,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.035094,0.000000,17.000000, 0.889540,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.035094,0.000000,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.001,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201607BA,,-1,,,202480,619,"LINESTRING (-112.409584 33.711421, -112.395667 33.708944)",,9,3,0,0.819570,20.000000,99999.000000,45.000000,17.000000,0.807056,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.031840,0.000000,17.000000, 0.807056,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.031840,0.000000,17.000000, 0.807056,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.031840,0.000000,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.001,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201610AB,,-1,,,202482,202475,"LINESTRING (-112.412297 33.723055, -112.404888 33.723059)",,3,3,0,0.426700,43.000000,700.000000,45.000000,36.549999,0.478245,42.999998, 42.999982,7.750000,7.750000, 0.000001,0.169809,0.000243,36.549999, 0.478245,42.999998, 42.999982,7.750000,7.750000, 0.000001,0.169809,0.000243,36.549999, 0.478245,42.999998, 42.999982,7.750000,7.750000, 0.000001,0.169809,0.000243,36.549999, 43.000,42.462,43.000,43.000,43.000,43.000,42.462,43.000,43.000,42.894,42.664,42.214,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,42.942,42.885,42.827,42.770,42.712,42.655,42.597,36.112,42.653,42.768,42.884,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.988,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201610BA,,-1,,,202475,202482,"LINESTRING (-112.404888 33.726265, -112.412297 33.726261)",,3,3,0,0.426700,43.000000,700.000000,45.000000,36.549999,0.480934,42.999998, 42.999982,7.750000,7.750000, 0.000001,0.170764,0.000244,36.549999, 0.480934,42.999998, 42.999982,7.750000,7.750000, 0.000001,0.170764,0.000244,36.549999, 0.480934,42.999998, 42.999982,7.750000,7.750000, 0.000001,0.170764,0.000244,36.549999, 43.000,42.462,43.000,43.000,43.000,43.000,42.462,43.000,43.000,42.899,42.679,42.225,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,42.945,42.890,42.835,42.780,42.725,42.670,42.615,36.132,42.668,42.779,42.889,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.989,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201611AB,,-1,,,202478,202482,"LINESTRING (-112.413841 33.731988, -112.413900 33.724671)",,4,3,0,0.504420,40.000000,500.000000,45.000000,34.000000,2.313286,39.999946, 39.999583,7.749990,7.750010, 0.000020,0.821372,0.001643,34.000000, 2.313286,39.999946, 39.999583,7.749990,7.750010, 0.000020,0.821372,0.001643,34.000000, 2.313286,39.999946, 39.999583,7.749990,7.750010, 0.000020,0.821372,0.001643,34.000000, 40.000,39.500,40.000,40.000,40.000,39.999,39.499,39.999,40.000,38.957,36.671,36.919,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.999,39.999,39.999,39.999,39.999,39.999,39.999,33.999,39.999,39.999,39.999,39.999,39.999,40.000,40.000,40.000,40.000,40.000,39.431,38.862,38.294,37.725,37.156,36.587,36.018,29.990,36.322,37.548,38.774,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.882,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201611BA,,-1,,,202482,202478,"LINESTRING (-112.410694 33.724645, -112.410635 33.731962)",,4,3,0,0.504420,40.000000,500.000000,45.000000,34.000000,2.351048,39.999944, 39.999571,7.749990,7.750010, 0.000020,0.834780,0.001670,34.000000, 2.351048,39.999944, 39.999571,7.749990,7.750010, 0.000020,0.834780,0.001670,34.000000, 2.351048,39.999944, 39.999571,7.749990,7.750010, 0.000020,0.834780,0.001670,34.000000, 40.000,39.500,40.000,40.000,40.000,39.999,39.499,39.999,40.000,38.359,34.283,34.453,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.999,39.999,39.999,39.999,39.999,39.999,39.999,33.999,39.999,39.999,39.999,39.999,39.999,40.000,40.000,40.000,40.000,40.000,39.105,38.210,37.315,36.420,35.525,34.630,36.663,25.709,36.663,35.562,37.781,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.756,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201613AB,,-1,,,2136,202474,"LINESTRING (-112.405049 33.731788, -112.405825 33.724829)",,9,3,0,0.481700,20.000000,99999.000000,45.000000,17.000000,0.079129,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.003122,0.000000,17.000000, 0.079129,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.003122,0.000000,17.000000, 0.079129,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.003122,0.000000,17.000000, 20.000,19.748,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,16.980,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.005,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201613BA,,-1,,,202474,2136,"LINESTRING (-112.402639 33.724473, -112.401863 33.731432)",,9,3,0,0.481700,20.000000,99999.000000,45.000000,17.000000,0.079148,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.003123,0.000000,17.000000, 0.079148,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.003123,0.000000,17.000000, 0.079148,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.003123,0.000000,17.000000, 20.000,19.749,20.000,20.000,20.000,20.000,19.751,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,16.984,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.009,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201614AB,,-1,,,202474,202484,"LINESTRING (-112.404221 33.723048, -112.394616 33.723116)",,3,3,0,0.553170,43.000000,700.000000,45.000000,36.549999,0.399097,42.999998, 42.999987,7.750000,7.750000, 0.000001,0.141706,0.000202,36.549999, 0.399097,42.999998, 42.999987,7.750000,7.750000, 0.000001,0.141706,0.000202,36.549999, 0.399097,42.999998, 42.999987,7.750000,7.750000, 0.000001,0.141706,0.000202,36.549999, 43.000,42.462,43.000,43.000,43.000,43.000,42.462,43.000,43.000,42.945,42.825,42.333,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,42.970,42.940,42.910,42.880,42.850,42.820,42.789,36.321,42.819,42.879,42.940,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201614BA,,-1,,,202484,202474,"LINESTRING (-112.394638 33.726322, -112.404243 33.726254)",,3,3,0,0.553170,43.000000,700.000000,45.000000,36.549999,0.401805,42.999998, 42.999987,7.750000,7.750000, 0.000001,0.142668,0.000204,36.549999, 0.401805,42.999998, 42.999987,7.750000,7.750000, 0.000001,0.142668,0.000204,36.549999, 0.401805,42.999998, 42.999987,7.750000,7.750000, 0.000001,0.142668,0.000204,36.549999, 43.000,42.462,43.000,43.000,43.000,43.000,42.462,43.000,43.000,42.948,42.834,42.340,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,42.972,42.943,42.915,42.886,42.858,42.830,42.801,36.333,42.829,42.886,42.943,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201615AB,,-1,,,202474,202475,"LINESTRING (-112.404205 33.726254, -112.404861 33.726265)",,2,3,0,0.037790,43.000000,900.000000,45.000000,36.549999,0.480934,42.999999, 42.999988,7.750000,7.750000, 0.000001,0.173357,0.000193,36.549999, 0.480934,42.999999, 42.999988,7.750000,7.750000, 0.000001,0.173357,0.000193,36.549999, 0.480934,42.999999, 42.999988,7.750000,7.750000, 0.000001,0.173357,0.000193,36.549999, 43.000,42.462,43.000,43.000,43.000,43.000,42.462,43.000,43.000,42.934,42.790,42.307,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,42.964,42.928,42.892,42.856,42.820,42.784,42.748,36.276,42.783,42.855,42.928,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.992,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201615BA,,-1,,,202475,202474,"LINESTRING (-112.404915 33.723059, -112.404259 33.723048)",,2,3,0,0.037790,43.000000,900.000000,45.000000,36.549999,0.478245,42.999999, 42.999988,7.750000,7.750000, 0.000001,0.172388,0.000192,36.549999, 0.478245,42.999999, 42.999988,7.750000,7.750000, 0.000001,0.172388,0.000192,36.549999, 0.478245,42.999999, 42.999988,7.750000,7.750000, 0.000001,0.172388,0.000192,36.549999, 43.000,42.462,43.000,43.000,43.000,43.000,42.462,43.000,43.000,42.931,42.780,42.300,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,42.962,42.925,42.887,42.849,42.811,42.774,42.736,36.263,42.773,42.849,42.924,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.992,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
