mvmt_id,node_id,osm_node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,ib_link_lanes,ob_link_lanes,minmum,lanes,diff,ib_osm_node_id,ob_osm_node_id,type,penalty,capacity,ctrl_type,mvmt_txt_id,geometry,volume,free_speed,allowed_uses
899,367,330683945_330683964,,436,2,2,429,2,2,2,2,2,1,,5200239622,9143759910,right,,,,NBR,"LINESTRING (-111.9349536 33.4145426, -111.9348692 33.4146166)",,,auto
900,368,2704829948_5013837645,,280,4,4,358,3,3,4,3,3,1,,4346605164,4347879980,right,,,,EBR,"LINESTRING (-111.9264936 33.4220264, -111.9264073 33.4219553)",,,auto
901,368,2704829948_5013837645,,280,2,3,282,1,2,4,2,2,2,0,4346605164,4346605166,thru,,,,EBT,"LINESTRING (-111.9264936 33.4220264, -111.9261570 33.4220306)",,,auto
902,368,2704829948_5013837645,,280,1,1,361,1,1,4,3,3,1,,4346605164,2704829949,left,,,,EBL,"LINESTRING (-111.9264936 33.4220264, -111.9262417 33.4221009)",,,auto
903,368,2704829948_5013837645,,335,5,5,281,2,2,5,2,2,1,,4347879983,4346605164,right,,,,SBR,"LINESTRING (-111.9264078 33.4220997, -111.9264936 33.4220264)",,,auto
904,368,2704829948_5013837645,,335,1,3,358,1,3,5,3,3,3,0,4347879983,4347879980,thru,,,,SBT,"LINESTRING (-111.9264078 33.4220997, -111.9264073 33.4219553)",,,auto
905,368,2704829948_5013837645,,335,2,3,282,1,2,5,2,2,2,,4347879983,4346605166,left,,,,SBL,"LINESTRING (-111.9264078 33.4220997, -111.9261570 33.4220306)",,,auto
906,368,2704829948_5013837645,,335,1,1,361,1,1,5,3,3,1,,4347879983,2704829949,uturn,,,,SBU,"LINESTRING (-111.9264078 33.4220997, -111.9262417 33.4221009)",,,auto
907,368,2704829948_5013837645,,283,2,3,281,1,2,5,2,2,2,0,4346605166,4346605164,thru,,,,WBT,"LINESTRING (-111.9261570 33.4220306, -111.9264936 33.4220264)",,,auto
908,368,2704829948_5013837645,,283,1,1,358,1,1,5,3,3,1,,4346605166,4347879980,left,,,,WBL,"LINESTRING (-111.9261570 33.4220306, -111.9264073 33.4219553)",,,auto
909,368,2704829948_5013837645,,283,5,5,361,3,3,5,3,3,1,,4346605166,2704829949,right,,,,WBR,"LINESTRING (-111.9261570 33.4220306, -111.9262417 33.4221009)",,,auto
910,368,2704829948_5013837645,,350,1,1,281,1,1,5,2,2,1,,4347879981,4346605164,left,,,,NBL,"LINESTRING (-111.9262421 33.4219566, -111.9264936 33.4220264)",,,auto
911,368,2704829948_5013837645,,350,5,5,358,3,3,5,3,3,1,,4347879981,4347879980,uturn,,,,NBU,"LINESTRING (-111.9262421 33.4219566, -111.9264073 33.4219553)",,,auto
912,368,2704829948_5013837645,,350,4,4,282,2,2,5,2,2,1,,4347879981,4346605166,right,,,,NBR,"LINESTRING (-111.9262421 33.4219566, -111.9261570 33.4220306)",,,auto
913,368,2704829948_5013837645,,350,1,3,361,1,3,5,3,3,3,0,4347879981,2704829949,thru,,,,NBT,"LINESTRING (-111.9262421 33.4219566, -111.9262417 33.4221009)",,,auto
914,369,2714317928_41573995,,300,2,3,303,1,2,5,2,2,2,0,4346611233,4346611235,thru,,,,WBT,"LINESTRING (-111.9261979 33.4288898, -111.9263696 33.4289004)",,,auto
915,369,2714317928_41573995,,300,4,4,593,3,3,5,3,3,1,,4346611233,2916287189,right,,,,WBR,"LINESTRING (-111.9261979 33.4288898, -111.9262850 33.4289678)",,,auto
916,369,2714317928_41573995,,300,5,5,320,2,2,5,2,2,1,,4346611233,,right,,,,WBR,"LINESTRING (-111.9261979 33.4288898, -111.9261963 33.4287789)",,,auto
917,369,2714317928_41573995,,300,1,1,343,1,1,5,3,3,1,,4346611233,2704829974,left,,,,WBL,"LINESTRING (-111.9261979 33.4288898, -111.9262800 33.4287124)",,,auto
918,369,2714317928_41573995,,594,4,4,303,2,2,4,2,2,1,,2916287189,4346611235,right,,,,SBR,"LINESTRING (-111.9262850 33.4289678, -111.9263696 33.4289004)",,,auto
919,369,2714317928_41573995,,594,1,1,320,1,1,4,2,2,1,,2916287189,,left,,,,SBL,"LINESTRING (-111.9262850 33.4289678, -111.9261963 33.4287789)",,,auto
920,369,2714317928_41573995,,594,1,3,343,1,3,4,3,3,3,0,2916287189,2704829974,thru,,,,SBT,"LINESTRING (-111.9262850 33.4289678, -111.9262800 33.4287124)",,,auto
921,369,2714317928_41573995,,302,5,5,303,2,2,5,2,2,1,,4346611232,4346611235,uturn,,,,EBU,"LINESTRING (-111.9263681 33.4287874, -111.9263696 33.4289004)",,,auto
922,369,2714317928_41573995,,302,1,1,593,1,1,5,3,3,1,,4346611232,2916287189,left,,,,EBL,"LINESTRING (-111.9263681 33.4287874, -111.9262850 33.4289678)",,,auto
923,369,2714317928_41573995,,302,2,3,320,1,2,5,2,2,2,0,4346611232,,thru,,,,EBT,"LINESTRING (-111.9263681 33.4287874, -111.9261963 33.4287789)",,,auto
924,369,2714317928_41573995,,302,4,4,343,3,3,5,3,3,1,,4346611232,2704829974,right,,,,EBR,"LINESTRING (-111.9263681 33.4287874, -111.9262800 33.4287124)",,,auto
925,369,2714317928_41573995,,342,1,1,303,1,1,4,2,2,1,,2704829974,4346611235,left,,,,NBL,"LINESTRING (-111.9262800 33.4287124, -111.9263696 33.4289004)",,,auto
926,369,2714317928_41573995,,342,1,3,593,1,3,4,3,3,3,0,2704829974,2916287189,thru,,,,NBT,"LINESTRING (-111.9262800 33.4287124, -111.9262850 33.4289678)",,,auto
927,369,2714317928_41573995,,342,4,4,320,2,2,4,2,2,1,,2704829974,,right,,,,NBR,"LINESTRING (-111.9262800 33.4287124, -111.9261963 33.4287789)",,,auto
